,Symbol,Open,High,Low,Close,Volume,Market Cap
20,ADC,1.971703,2.254614,1.70995,1.969296,11058458.0,1659425284.0
827,XHV,223.269988,242.422222,200.921462,218.967471,10789070.0,1095369373.48
53,ATC,7.529221,8.752123,6.384438,7.196473,10604415.0,40998026477.1
415,ITI,9561.02,11785.76,8338.44,9570.3,10587447.0,4773927557.32
499,MONK,1477.175015,1698.041399,1289.638067,1470.846865,10526000.0,926657886.0
526,NIX,17.666118,19.965178,15.545106,17.601901,10451712.0,2351422916.1800003
616,PUT,6.922693,8.308356,6.047311,6.928585,10362099.0,4981916393.62
776,VIDZ,1.911595,2.590204,1.583349,1.902165,10222712.0,239406246.0
710,SUPER,11.925195,15.497587,9.138219,11.908079,10128731.0,494433409.0
11,AC3,23.024699000000002,24.595425,21.321979,22.705042,10087083.0,19229007881.24
244,DNR,469.417176,536.191143,418.332065,469.925501,9945144.0,1068477215.0
314,FLT,1.64161,1.871534,1.430103,1.640095,9808562.0,541903941.0
530,NLX,7.284667,8.595935,6.2659270000000005,7.32182,9731175.0,1040195622.22
39,ARB,4.052824,4.873077,3.514188,4.056881,9527037.0,26037618.0
644,RNS,20.701156,24.18311,17.769021,20.729018,9512994.0,1187399571.48
630,RAIN,12.264409,13.933916,10.701706,12.263152999999999,9400776.0,11797225909.82
207,CREVA,9.503726,11.315923,8.532957,9.497767,9357740.0,56099200832.5
297,ETZ,23.43003,25.370225,21.516094,23.092132,9351477.0,28574382090.100002
74,BCI,523.24,564.33,459.433127,501.42,9206218.0,13265206478.380001
203,CRAVE,647.288196,760.748825,548.111599,649.021988,9045291.0,12412007625.300001
275,ELLA,148.765655,166.82946,128.715764,148.72,9034835.0,1178502991.48
606,PRC,5.506139,6.193604,4.729879,5.446955,8900430.0,1545012760.44
841,XPD,5.520587,6.877017,4.596405,5.5359869999999995,8810863.0,351607520.0
777,VIN,0.227809,0.245404,0.20336,0.227083,8685509.0,1092184840.96
732,TOK,216.200679,249.879362,186.222133,215.7234,8640039.0,26366275278.440002
220,CYDER,1.469783,1.972928,1.07307,1.486085,8611461.0,92928860014.76001
701,STAK,385.772788,499.631422,297.235581,391.277286,8099081.0,1086516066.48
478,MAZA,1.0274429999999999,1.491503,0.790826,1.019958,7993623.0,669053555.0
504,MSCN,13.101971,16.325781,11.30804,12.770499,7849086.0,7044680093.72
421,JIYO,18.529123,23.775639,15.403227,18.543761,7838382.0,18947922030.5
357,GRFT,4.06687,4.442228,3.740706,4.042432,7615033.0,2943738895.92
200,COUPE,0.02586,0.034956,0.01806091,0.025673,7608149.0,51437550415.18
392,HYP,2.824713,3.719286,2.513699,2.824809,7588472.0,1872291443.0
153,C2,2.113437,2.408176,1.839755,2.114237,7582785.0,195156687.0
620,PZM,472.994078,510.078199,415.234267,472.137301,7557585.0,23899934814.100002
206,CREA,110.227166,127.4825,95.375862,110.385923,7512047.0,1404470678.0
751,TV,0.846198,0.902513,0.799623,0.855258,7440598.0,3727093316.1000004
84,BIFI,0.442848,0.544676,0.364506,0.441982,7426529.0,15405319039.880001
793,VUC,1.520527,2.148208,1.225458,1.50632,7403468.0,331552733.74
705,STN,59.064785,71.305732,50.107163,58.373776,7306341.0,1356544842.7
349,GOD,7285.85,8171.88,6507.99,7189.38,7225414.0,64354477924.66
747,TTC,0.210452,0.260022,0.170209,0.210414,7220217.0,11445298697.300001
190,CNET,22.108643,25.444948,18.362053,21.37281,7141310.0,29816746528.800003
763,UNIFY,29.521264,34.47152,24.900857,29.539883,7053696.0,516870969.0
266,ECO,210.749473,238.854966,180.805609,205.582101,7047337.0,6048985537.76
29,AKY,49.778335,65.51214,33.849073,45.462741,7029091.0,81747580066.46
374,HEAT,179.505096,208.94571200000001,154.548148,179.24794,6964927.0,55365630338.22
354,GPKR,51.936721,59.36213,40.649821,50.453997,6724514.0,2258677123.66
164,CBC,69.2,71.63,65.85,68.85,6691639.0,3961570903.1000004
496,MOIN,76.058639,88.451438,65.586414,75.978928,6618434.0,559173936.0
625,QNO,6.617515,7.97214,5.2757700000000005,6.594985,6449557.0,3735842499.1000004
95,BITOK,6438.867013,9328.524216,4851.808669,5925.58196,6441784.0,98395263545.04001
694,SPD,133.741143,147.373379,117.664539,132.096423,6401035.0,2387728936.1800003
848,XRH,7.003852,9.150731,5.464325,6.738737,6359438.0,15911007242.36
790,VSX,8.088269,9.464036,6.578249,8.056567,6324188.0,2977703399.1800003
250,DP,34.780912,40.620521,29.966684,34.86934,6315798.0,3841381190.62
525,NIM,0.117028,0.159884,0.108211,0.116216,6275550.0,2420340483.66
627,QTL,25.569156,29.432035,22.842346,25.60961,6228353.0,143631821.0
133,BTDX,121.552965,143.740258,104.234024,120.934376,6220122.0,13257955013.04
335,GCN,0.007421201,0.009754241,0.005689131,0.007522371,6215550.0,1118767916.0
166,CCC,39.956839,46.7,32.318422,36.295988,6177538.0,2484728877.4
396,IC,1421.817055,1665.333133,1204.01715,1395.007837,6169105.0,10006875303.86
439,LBTC,2.741406,3.290088,2.269922,2.742615,6166109.0,304470525.74
757,UCOM,530.573419,583.10864,455.827927,521.666018,6094634.0,16627344756.84
232,DEUS,110.118373,121.209922,99.110949,109.756182,6083078.0,78666480882.84
38,APR,154.447434,179.299613,128.109838,153.299505,6012092.0,2178840720.92
400,ICR,26.31709,28.296385,23.134482,26.222335,6008570.0,12672117274.74
736,TRF,16.192662,18.530469,14.163584,15.963075,5999507.0,5279539700.58
724,TES,11.487985,13.098415,10.000008,11.477422,5945496.0,844310724.0
208,CRM,9.083799,10.448567,7.710556,9.075699,5931874.0,2387829422.92
574,PCS,72.221772,82.13905,63.133659,72.068897,5897307.0,158774175265.86002
34,ANI,1.798663,2.031253,1.586808,1.803101,5734839.0,112316685936.48001
330,GB,20.187224,23.308824,17.383143,20.061433,5732648.0,302052683.0
409,INSN,38.764278,45.183007,32.70091,38.803516,5687839.0,7579939289.72
377,HMC,3.989627,4.581438,3.375178,3.940747,5672802.0,7704139221.940001
231,DERO,215.729032,244.102127,194.511781,214.223381,5643769.0,2008789641.44
10,AC,2.926822,3.513769,2.489742,2.923035,5624015.0,2998460589.0
623,QBIC,391.917032,460.583276,295.870025,359.58783,5589944.0,626629385.48
375,HIGH,0.23616,0.301388,0.163632,0.205162,5579699.0,73796447658.78
454,LOKI,40.131903,43.349661,37.639207,39.806115,5549700.0,2915297028.66
872,ZEIT,0.05492814,0.07146259,0.04203784,0.05483609,5516466.0,1993902572.0
442,LDOGE,0.05864497,0.07395217,0.04390345,0.05832391,5468246.0,8312825413.200001
363,GRWI,411.506253,464.016874,362.82003100000003,410.804553,5448762.0,4920418257.32
858,XTL,0.099051,0.11403,0.088708,0.097797,5334886.0,9875827451.86
288,ERY,10.488677,13.174694,8.780326,10.529382,5328797.0,56799722.0
771,UTC,24.404753,28.241587,20.721634,23.834831,5320916.0,22641494334.86
754,TZC,14.561095,16.671045,12.700777,14.44453,5281293.0,3020003765.1800003
96,BITS,16.803845,19.571543,14.758077,16.811627,5209555.0,358239564.0
286,ERA,6.503625,8.298353,5.446983,6.503416,5085427.0,40327422496.92
309,FJC,0.452203,0.530428,0.387302,0.45291,5039760.0,543671851.0
579,PHO,0.019591316,0.025002847,0.01624542,0.02032217,4909307.0,424449991.0
21,ADCN,49.8564,72.161398,41.915031,49.85372,4901591.0,12665643487.0
599,POP,0.10758575,0.13109611,0.087878,0.10541541,4812529.0,372790663.0
443,LEA,0.218254,0.267817,0.188616,0.218439,4765633.0,72194412.0
224,DAXX,1.640341,2.090498,1.324368,1.618137,4764515.0,1043672396.74
461,LTHN,2.7137379999999998,3.124713,2.316125,2.713101,4736510.0,11364261582.08
460,LTCU,19.810103,24.420846,16.344773,19.792414,4719422.0,18340305.0
875,ZENI,0.922119,1.007666,0.829177,0.920263,4696536.0,2893354762.92
4,42,27917772.46,30918764.82,24231608.76,26934463.1,4603844.0,577566955.0
184,CLO,2.216219,2.402239,2.043715,2.198986,4519581.0,3529001368.1400003
305,FCN,88.002284,104.10601,77.513824,88.20063,4514253.0,519981745.0
6,808,0.327505,0.40779,0.26214432,0.326461,4458352.0,442161283.0
805,WOMEN,1.672133,2.120906,1.358341,1.673605,4441124.0,14947807978.400002
886,ZZC,191.594862,237.843376,156.552327,189.609092,4438107.0,4341848723.58
512,NAMO,0.124051,0.16013,0.094021,0.121109,4429477.0,98146790657.3
272,EL,35.134631,40.265247,30.927869,35.133066,4347535.0,5341164758.8
24,ADZ,30.492287,36.361264,27.276526,30.514255,4315217.0,1113999229.0
564,ORE,427.251511,496.813637,357.554472,414.460977,4226266.0,12663026568.0
60,AV,32.913013,37.688598,28.806116,32.736735,4220921.0,216171412333.80002
514,NANOX,91013049.2,113433893.4,70475403.0,90855378.0,4211658.0,27833799542.88
649,RUPX,27.15652,32.22739,22.858584,27.312944,4160707.0,429596015.0
884,ZUR,1.10233,1.338179,0.932906,1.109088,4127395.0,94626378.0
733,TOKC,0.681915,0.791965,0.584416,0.679921,4072729.0,4046442022.84
850,XRY,19.142006,21.973411,14.11502,17.357495,4024933.0,99886100871.48001
636,RC,181.264426,215.958938,156.129566,181.086964,4020028.0,1515969207.0
56,ATOM,16.697042,20.800587,14.440054,16.69423,3969194.0,214341935.0
820,XCXT,10.582721,13.999621,8.552314,10.554518,3881777.0,425729244.74
388,HVCO,35.148032,41.631096,29.787167,35.284543,3756576.0,52446080.0
437,LANA,0.292063,0.342679,0.247395,0.291513,3708310.0,250378452.0
316,FOR,7.050372,9.551613,5.687816,7.034013,3703345.0,14681733243.44
86,BIO,1.419276,1.548602,1.306462,1.401998,3681930.0,5644965431.8
304,FANS,134.526341,153.055208,113.805026,134.330706,3636327.0,612727980.0
608,PRJ,61.228032,71.194086,48.859287,53.896759,3584249.0,1755172194.18
8,8BIT,169.136521,343.297528,142.803432,168.654125,3576271.0,198778288.0
584,PIGGY,0.757013,1.261652,0.61161,0.757984,3441962.0,368692540.0
799,WBB,439.152204,551.130598,393.852421,438.94212699999997,3397456.0,1000449674.74
787,VPRC,0.04269067,0.06153781,0.03178205,0.04315617,3380257.0,281666737.74
315,FOIN,8527.59,9902.27,7910.0,8478.32,3304789.0,3727093316.1000004
137,BTN,1.720386,1.867254,1.57204,1.713969,3286659.0,2210783152.92
859,XTO,165.052019,183.909298,141.490469,165.691482,3276476.0,5658546553.74
441,LCP,123.985902,155.40695,105.89393,123.128954,3260152.0,373898634.74
118,BSN,0.362051,0.446087,0.281593,0.349589,3239800.0,85226200494.82
37,APL,0.103377,0.118577,0.092509,0.103056,3230922.0,15405319039.880001
506,MSR,71.044903,78.137588,64.407185,69.976134,3134069.0,904211266.48
109,BPL,63.42804,70.411283,55.265475,63.191562,3128504.0,9727323741.16
852,XSG,8.838068,9.671635,7.814364,8.836186,3086141.0,800950792.22
758,UFO,0.413391,0.487275,0.358707,0.412713,3041164.0,1699777043.74
85,BIGUP,0.096016,0.130971,0.072709,0.095873,3017231.0,458808126.74
398,ICOB,0.616418,0.747429,0.523937,0.61636,2997121.0,6773090072.9800005
583,PIE,3.432559,4.174199,2.851033,3.432628,2991629.0,137956260.0
721,TEK,31.677092,36.229388,27.355306,31.383005,2881032.0,257730033.0
600,POST,13.690719,15.424143,12.45241,13.710525,2867007.0,14875645746.66
154,C2P,2.744873,3.198225,2.203896,2.481999,2783606.0,3975566203.84
169,CDM,0.397879,0.436119,0.357204,0.391708,2769335.0,9725554865.86
482,MEDIC,9.199787,10.446004,7.988575,9.156069,2723697.0,6130508631.32
817,XCO,5.363389,6.559763,4.461938,5.361431,2720811.0,66227238.0
254,DSH,16.850330496,20.68933553,14.722604294,16.873777975,2706987.0,12467454549.26
640,RED,2.972719,3.447224,2.60815,2.967223,2697184.0,181346542.0
317,FORK,30.01546,35.384085,26.646551,30.248548,2685062.0,2105007173.92
609,PRN,0.017231,0.024474,0.01109,0.017234,2645310.0,97898317769.56
117,BSM,0.090052,0.118967,0.074977,0.089883,2604661.0,816418902.22
12,ACC,37.61889,44.071565,31.385363,37.591584,2582157.0,35143554845.340004
830,XLC,35.652833,43.729875,28.462285,35.52853,2556976.0,32084612530.72
158,CARBON,0.06644477,0.08526509,0.04822523,0.06635136999999999,2523118.0,1021742120.0
784,VLTC,1.497812,2.124652,1.153396,1.49402,2518321.0,292799434.74
679,SLEVIN,0.274229,0.344324,0.221373,0.275361,2518213.0,2751905512.1400003
219,CXT,6.254517,8.291685,5.150312,6.262402,2485373.0,40549832.0
229,DCY,0.360339,0.430963,0.301411,0.360533,2435088.0,528719234.0
497,MOJO,14.431818,17.60325,12.115257,14.393069,2414939.0,448419211.74
327,FUZZ,8.074465,10.29021,6.518419,8.053835,2380866.0,287218708.74
464,LVPS,16.899548,23.962866,13.066305999999999,16.537618,2351135.0,8108819.0
97,BLAZR,0.891105,1.258727,0.753086,0.888928,2346667.0,130945211838.98001
622,QBC,4.368569,5.466831,3.5673150000000002,4.287276,2336736.0,143435984620.98
573,PCOIN,49.127336,57.113344,43.634965,48.497987,2329853.0,2564228114.4
368,HAL,47.642044,59.28965,40.723008,47.617936,2328431.0,983137956.22
779,VISIO,14.434013,17.927059,11.946986,14.404372,2314843.0,2714276718.92
163,CAZ,2.668698,3.021805,2.360938,2.643818,2314449.0,10217645595.34
508,MTNC,34.15502,39.530054,30.175292,34.156402,2257120.0,13371024411.52
617,PWR,0.02442538,0.029652,0.02078983,0.02387938,2253607.0,23854333832.04
147,BUN,0.0108201308,0.014471228,0.0073105238,0.010786514,2252535.0,2848644792.1800003
274,ELE,14.502144,16.994712,11.856813,14.487154,2246113.0,614588895.74
161,CAT,43.801201999999996,51.559257,37.103091,43.021662,2242045.0,364826778.74
882,ZP,27.883341,30.870199,25.300903,27.584662,2241288.0,9690442621.86
210,CROP,8.692807,9.650903,7.335356,8.176861,2224911.0,38761770487.44
155,CAB,3.785356,4.350822,3.233933,3.805272,2219846.0,288183795.74
101,BLU,2.409728,2.839801,2.088817,2.405122,2219689.0,1380098295.0
253,DRXNE,2.481517,2.990684,2.058027,2.475677,2191309.0,1658615703.44
426,KEK,48.212577,52.550697,43.70113,48.290872,2186980.0,754517977.74
179,CHIPS,86.948502,106.128091,75.115664,87.018292,2175494.0,2752986674.96
378,HNC,6.755329,8.3056,4.95394,6.725734,2168628.0,20888579023.420002
67,BBP,1.06706,1.290677,0.8346,1.039554,2161365.0,509062037.0
16,ACP,7.622903,15.360208,3.771085,7.64225,2156636.0,33070506.0
851,XSD,160.280729,183.925846,132.849552,159.052094,2130894.0,66977108182.18
819,XCT,0.860737,1.084507,0.678576,0.842149,2100620.0,123065175.0
110,BRIA,275.675401,464.943496,227.112829,346.186439,2099715.0,390663528.74
51,ASAFE2,7.424704477,9.84374987,6.199863389,7.505132476,2084696.0,1304345115.7
241,DMB,2.495518,3.061514,1.960741,2.500304,2082362.0,50253303.0
156,CACH,201.146602,235.679634,167.724321,199.69752,2049688.0,15525816638.880001
523,NETKO,90.128836,105.351394,78.501984,90.343782,2044960.0,379240006.0
709,SUP,0.385858,0.476267,0.326125,0.38626699999999997,2029038.0,55906399741.5
329,GAP,12.329073,15.067249,10.896823,12.256489,2022766.0,1123318255.96
191,CNNC,24.58053,34.971534,20.423731,24.611452,2013164.0,309324610.74
359,GRLC,26.250296,32.679948,20.971527,25.466192,2004590.0,1315496080.7
435,KURT,5.377396,6.630098,4.410223,5.364042,1978467.0,17580116195.8
503,MRQ,5.863464,7.356147,4.264718,5.199143,1953499.0,27828963426.88
647,RUNNERS,0.110474,0.132603,0.093814,0.11035,1935670.0,84480781831.6
307,FGC,11.729452,13.167082,10.346343,11.498938,1917795.0,574901735.48
646,RPC,962.917405,1140.463391,767.210853,961.117193,1900432.0,4308507461.58
32,AMS,4.037559,4.73237,3.400372,4.028125,1894703.0,34646595719.86
131,BTCS,23.916431,29.438604,19.8208,23.88386,1890782.0,51282100634.700005
46,ARI,1.209269,1.462687,1.027403,1.217398,1857793.0,203138786.0
807,WSX,7.99403,9.045859,7.09673,8.01728,1856771.0,107490797551.68001
453,LOG,74.794174,79.531586,70.337141,74.885781,1852575.0,600765469.0
475,MARX,0.882442,1.051534,0.761756,0.882635,1845732.0,141629546011.80002
58,AU,4524.250805,6986.63925,4022.800921,4531.631841,1835951.0,2091889290.22
696,SPK,171.471616,209.004209,127.488422,153.334719,1829867.0,39026317136.18
419,JEW,2.919451,3.381682,2.442853,2.835422,1800128.0,10069186399.6
358,GRIM,1.81235,2.374344,1.37074,1.803148,1794544.0,116511850.0
72,BCF,20.407397,24.459273,17.321812,20.378677,1781255.0,134298838615.6
167,CCN,45.627439,52.749619,39.260981,45.535297,1766766.0,208685552.0
283,ENT,64.417869,78.700843,53.814463,64.34639,1759865.0,256330143.0
170,CDN,6.396135,7.137547,5.699148,6.403907,1747347.0,618979701.0
741,TRTT,1.933441,2.201614,1.697336,1.895546,1744583.0,5553973166.280001
14,ACES,0.21977,0.355174,0.14484,0.22026,1736200.0,184863828478.56
879,ZMC,0.050995,0.064453,0.038804,0.051197,1729602.0,279036709.74
511,MXT,468.157728,554.713579,400.166171,469.794495,1715903.0,4798288093.360001
403,IFLT,0.024295,0.03477,0.01716,0.02442,1664996.0,53053430060.14
570,PASL,32.226222,37.472833,28.65075,32.360698,1655471.0,863605105.22
50,ARO,1.484465,1.622448,1.341873,1.474002,1643131.0,850951712.22
277,ELS,2.123971,2.781522,1.678671,2.131157,1617423.0,12234897.0
728,TIT,5.17022,6.218358,4.397982,5.169215,1611294.0,5452481496.54
750,TURBO,0.035582,0.046048,0.029859,0.035507,1602886.0,93177332902.5
259,DUTCH,0.196845,0.235905,0.161002,0.196565,1583346.0,82244525841.94
772,V,1.152476,1.381732,0.985532,1.154525,1577195.0,802267874.74
822,XDNA,13.16157,14.068179,11.959935,12.629887,1563409.0,1257780194.7
36,ANTX,0.057499,0.074431,0.047056,0.058038,1563080.0,110321962156.56
480,MCRN,0.38085,0.566361,0.2579,0.381994,1533726.0,1643053500.44
486,MGM,2.389729,3.479929,1.864354,2.36784,1523778.0,8898776.0
575,PDX,55.6,71.64,45.452177,55.8,1511472.0,7702659519.940001
120,BSTY,9.758557,11.475782,8.597434,9.752179,1499892.0,121198960.0
31,AMMO,1.41215,1.716595,1.199177,1.414197,1499755.0,109833546.0
177,CHEAP,0.179744,0.214872,0.14724500000000001,0.177826,1497543.0,97401371994.08
365,GTM,53.641089,59.87,46.104582,52.258661,1487615.0,8696551070.9
527,NKA,0.081201,0.115291,0.055109,0.081259,1471660.0,906222148.0
684,SMC,14.975365,18.031782,12.855357,14.957819,1463238.0,319611114.0
692,SOON,6.2692499999999995,7.965066,5.297571,6.289785,1462852.0,146358536082.86002
98,BLC,14.988574999999999,17.863399,12.870602,14.927586,1449408.0,167858293.0
666,SFC,2.809162,3.481891,2.362408,2.823639,1446395.0,38037605.0
737,TRI,3002.702676,3497.562796,2573.206254,3002.104968,1439978.0,264970599.0
433,KRONE,7.049424,9.815005,5.747997,7.072939,1425680.0,1771016225.18
344,GLT,3.158539,3.894414,2.691054,3.152147,1382690.0,84818762.0
567,PAK,5.177274,5.931363,4.669505,5.179505,1376619.0,23824859961.3
624,QBT,1.598377,1.953665,1.308818,1.601671,1350689.0,135915268842.78
467,MAC,18.03139,21.450096,15.756663,18.058885,1331074.0,371122439.0
595,PNX,10.647571,14.123525,8.305446,10.649583,1328594.0,26372210699.440002
770,UT,2.970501,3.110952,2.803249,2.971605,1323219.0,2035973281.92
195,COAL,12.754018,15.389,10.759489,12.768685,1317930.0,305840849.74
722,TELL,0.19262216,0.25505097,0.13868047,0.19134365,1302742.0,170452400989.64
414,IRL,3.477448,4.196377,3.004743,3.470698,1302331.0,185410124083.04
780,VITAE,22.082078,24.915236,20.068641,22.95381,1297780.0,6086263024.76
804,WINK,0.306701,0.43038,0.205268,0.307164,1276122.0,93922751565.72
216,CTIC2,0.917087,1.307616,0.721441,0.909271,1275611.0,256429605.74
685,SMLY,0.030476,0.038619,0.02426573,0.030442,1267929.0,789451643.0
621,Q2C,1.098436,1.292084,0.938804,1.09688,1265093.0,270819931.0
189,CMT,46.318343,59.408009,38.800769,46.248467,1264206.0,38265592.0
677,SKR,1.327889,1.607419,1.138357,1.326207,1247924.0,177409641846.36002
691,SONO,659.239603,800.467885,532.680609,656.414695,1247914.0,27682306354.14
91,BIT,10.133610000000001,12.273954,8.21762,10.174095,1247602.0,196045108426.86002
667,SHA,0.739057,0.865273,0.608958,0.73258,1241508.0,112563120453.22
711,SWING,54.6963,65.834136,47.165975,54.49363,1240313.0,139036982.0
252,DRS,0.119407,0.146518,0.093128,0.119347,1231029.0,60969021.0
535,NPW,53.606851999999996,63.186231,46.845899,52.246034,1229582.0,5468881126.54
320,FRN,29.007354,35.693951,24.790393,28.969456,1221202.0,74837345513.74
846,XRA,1.268996,1.437231,1.10296,1.268847,1211807.0,141957119.0
350,GOLF,0.077602,0.09444,0.06298,0.077603,1205228.0,86279814500.78
473,MAR,39.512808,48.062964,33.546206,39.37677,1200085.0,52613688.0
474,MARS,5.125056,6.095954,4.491266,5.12167,1199424.0,2601538349.4
730,TMC,2.043725,2.483996,1.639399,2.0339650000000002,1190139.0,5827516157.02
524,NEVA,29.909139,36.115541,26.622275,29.910819,1190003.0,323044173.74
113,BRO,78.133395,93.914808,66.704616,78.42171,1177664.0,12603335113.26
470,MAGN,166.006248,204.100962,141.672065,164.970441,1174863.0,92183441351.54001
501,MOTO,9.379124,12.63857,6.8814020000000005,9.359478,1170618.0,175563721068.44
465,LWF,4.617808,4.988437,4.214347,4.53403,1169965.0,675835701.74
560,OPAL,17.540168,22.13502,14.707413,17.562683,1156941.0,55396616433.28
645,ROOFS,0.227757,0.283732,0.187947,0.227835,1147820.0,2761946392.1400003
106,BOLI,13.461855,16.314683,11.855137000000001,13.46958,1138750.0,55277969056.28
217,CTL,4.716664,5.768126,4.028918,4.689541,1127031.0,113324098925.44
619,PXI,5.716823,6.793881,4.961791,5.73308,1123046.0,8788833922.9
632,RBIES,19.309098,22.70275,16.444186,19.326724,1122767.0,2420311990.66
843,XPTX,475.971817,559.314589,412.160394,476.220276,1108660.0,285712400.0
111,BRIT,21.738481,31.04804,13.989718,22.239423,1104171.0,450348747.0
353,GP,56.198815,65.167911,48.743716,56.248208,1100172.0,67568209.0
885,ZYD,5.035183,5.778084,4.405069,5.034299,1071424.0,28409746.0
5,611,154.277272,183.803405,130.823451,154.419437,1070909.0,66913499.0
192,CNO,2.117273,2.555716,1.745731,2.071129,1066692.0,135886049059.04001
379,HODL,5.665875,6.76592,4.847911,5.649086,1052031.0,547635485.74
27,AIB,6.787041,8.542176,5.582211,6.810618,1050303.0,240350243326.58002
541,NUKO,18.182253,22.349474999999998,14.687839,18.057659,1049905.0,2389403774.66
406,IMX,0.506406,0.584625,0.427648,0.508229,1041724.0,55559543.0
416,ITZ,20.87484,26.249853,16.83607,20.678351,1029975.0,769695697.22
537,NRO,1.576216,2.02734,1.250788,1.574095,1014069.0,298831668.74
17,ACRE,14.916243,16.599062,12.5125,14.491822,1012867.0,1013563427.96
405,IMS,12.031305,15.280013,9.894302,12.095874,1000542.0,313011735.74
15,ACOIN,57.738474,67.065553,51.124853,57.70682,991746.0,67156769.0
174,CHAN,14.627534,18.266801,12.278347,14.636827,987433.0,3331507178.62
45,ARGUS,10.510063,23.268761,6.397826,10.425132,983543.0,8843266.0
662,SCS,138.244439,161.249764,115.146244,138.069221,982422.0,57136722.0
366,GUN,1.330499,1.522858,1.17161,1.329226,979683.0,261746391.0
41,ARCO,79.532347,93.271618,68.994956,79.650232,979112.0,874325121.22
676,SKC,18.616518,22.038667,16.195792,18.656078,977060.0,248664314958.0
785,VOLT,0.547712,0.643577,0.463845,0.549785,937814.0,8637148.0
0,$$$,1.033684,1.206515,0.907446,1.03204,925501.0,7253051755.46
457,LTB,229.998044,298.756271,190.942932,228.955853,919703.0,146030384.0
393,HYPER,46.889172,52.785168,41.140965,46.857627,912703.0,96059155566.64
720,TCN,1.7930519999999999,1.962446,1.687038,1.83884,888718.0,1739310214.18
430,KOBO,20.856529000000002,26.808718,17.237097,20.99082,886584.0,514463734.0
338,GEERT,2.705155,3.242864,2.248542,2.707632,847234.0,13682099.0
364,GSR,96.535179,116.160318,76.666543,96.48331,847003.0,21621512167.38
518,NCP,0.000904,0.001092,0.000753,0.000878,840370.0,15653791927.62
702,STARS,83.229407,110.150636,59.829594,82.864724,819864.0,11493356440.04
178,CHESS,2.451966,3.029635,2.158518,2.453005,815789.0,132356857.0
104,BNX,0.972864,1.185719,0.8312930000000001,0.972657,808596.0,26879546.0
680,SLG,44.559441,51.297888,39.274238,44.481639,805019.0,1175275177.96
738,TRK,1.825666,2.110094,1.587853,1.826541,804372.0,218989589.0
487,MILO,2.469911,3.457629,1.901904,2.47117,779420.0,770919182.22
427,KLKS,3.094167,3.355431,2.81645,3.08124,776871.0,778580446.22
30,ALL,8.089888,9.97055,6.71377,8.077411,765588.0,50152092.0
418,J,104.877867,131.845344,85.622065,104.637931,765438.0,46728535034.380005
507,MST,93.950085,111.560378,80.481865,93.803245,752318.0,59210558.0
791,VTA,0.17458337,0.23267187,0.13204348,0.17968435,748634.0,15956705224.400002
436,KUSH,28.914621,32.759038,25.4842,28.935313,743940.0,158551328.0
485,MGD,5.406504,5.815303,5.002666,5.335747,741773.0,1725634511.44
452,LOBS,1.14123,1.766102,0.830796,1.148997,736339.0,2242120492.66
690,SONG,1.345782,1.593167,1.108732,1.313077,729396.0,39475398.0
7,888,2.96924,3.629952,2.572086,2.956644,725882.0,132081614.0
248,DON,0.581737,0.674013,0.491502,0.578538,724198.0,118770255307.72
783,VLT,320.404871,379.676871,277.052269,319.144324,719830.0,425414517.74
87,BIP,29.125436,33.774934,25.226126,29.072275,717462.0,1287013374.7
717,TAJ,5.816943,6.830809,5.171269,5.825024,717197.0,296691350.74
82,BERN,1.730997,2.062213,1.469573,1.729104,709066.0,119233292.0
146,BUMBA,3.219361,3.719588,2.775312,3.21443,704068.0,18210878870.02
689,SOIL,11.233497,13.155859,9.687932,11.202139,702540.0,13471780425.960001
559,OOT,8.607868,10.419266,7.094845,8.448438,695925.0,13276544883.220001
545,NYAN,1.016699,1.218402,0.875577,1.005267,694024.0,235908667.0
786,VOT,4.592918,5.515373,3.885334,4.587955,682720.0,345006193.74
883,ZSE,9.879154,12.565577,7.75352,9.514005,675118.0,135666196706.04001
343,GLS,58.076227,70.500023,47.780135,57.410067,670696.0,21648299388.38
88,BIR,3.334319,3.777119,2.7969749999999998,3.141138,665968.0,3727093316.1000004
298,EUC,5.866874,6.986442,4.983376,5.871901,660770.0,71058844.0
399,ICON,40.267629,47.518935,33.277514,40.386988,657091.0,1017678841.96
578,PGN,0.016617,0.018076,0.014586,0.015857,646579.0,14411591363.92
707,STV,14.959545,17.572993,12.970677,14.928192,632904.0,32655739849.940002
459,LTCR,0.693602,0.861675,0.565116,0.69541,629909.0,517880291.48
607,PRIV,2.063853,2.332023,1.718266,2.021829,628151.0,1254593443.7
611,PROUD,52.337466,94.002757,35.56834,52.127603,626405.0,151319988633.66
686,SNO,5.878348,6.7097430000000005,4.862118,5.499137,620983.0,3975566203.84
739,TROLL,0.626784,0.718669,0.5453037,0.627118,618629.0,1108039902.22
472,MAO,33.988756,36.68471,30.676854,33.995374,617874.0,210636917.0
145,BUB,9.790665,11.385499,8.073976,9.39191,614738.0,86717331129.26001
347,GNR,0.48348800000000003,0.54308,0.421799,0.482018,613203.0,1989860121.92
64,BANK,4.355059,5.122311,3.510505,4.342304,612202.0,12934496093.48
380,HONEY,254.005805,339.806524,200.051577,252.911018,610715.0,67933274.0
355,GPL,160.000493,188.796891,141.897867,159.726476,604631.0,23391874277.56
